,sample,population,percentage
641,sample01082,cd4_t_cell,34.079851652185546
642,sample01082,cd8_t_cell,17.27124136151177
643,sample01082,monocyte,19.24029096053298
644,sample01082,nk_cell,20.389221843068658
645,sample01092,b_cell,9.232252508611651
646,sample01092,cd4_t_cell,30.93267934701213
647,sample01092,cd8_t_cell,23.639920623034296
648,sample01092,monocyte,19.87887524337277
649,sample01092,nk_cell,16.316272277969148
650,sample01093,b_cell,12.879790399218438
651,sample01093,cd4_t_cell,27.726808472845153
652,sample01093,cd8_t_cell,27.829832585816423
653,sample01093,monocyte,19.744215995381676
654,sample01093,nk_cell,11.81935254673831
655,sample01094,b_cell,5.1387128953115315
656,sample01094,cd4_t_cell,33.51307145489022
657,sample01094,cd8_t_cell,27.425341277758307
658,sample01094,monocyte,16.984353796518473
659,sample01094,nk_cell,16.938520575521466
660,sample01104,b_cell,4.533222525624283
661,sample01104,cd4_t_cell,46.929043492025805
662,sample01104,cd8_t_cell,22.192211801021013
663,sample01104,monocyte,17.603585420871422
664,sample01104,nk_cell,8.741936760457477
665,sample01105,b_cell,13.871132236973903
666,sample01105,cd4_t_cell,22.083811397038737
667,sample01105,cd8_t_cell,19.294651150084686
668,sample01105,monocyte,23.92230781839043
669,sample01105,nk_cell,20.82809739751225
670,sample01106,b_cell,8.592665797552462
671,sample01106,cd4_t_cell,21.940577820766222
672,sample01106,cd8_t_cell,32.10711131670802
673,sample01106,monocyte,20.544387905294588
674,sample01106,nk_cell,16.81525715967871
675,sample01128,b_cell,21.034139178771827
676,sample01128,cd4_t_cell,19.139965388851014
677,sample01128,cd8_t_cell,29.286276155015994
678,sample01128,monocyte,16.2808747181289
679,sample01128,nk_cell,14.258744559232262
680,sample01129,b_cell,7.099840839678238
681,sample01129,cd4_t_cell,33.37204800619435
682,sample01129,cd8_t_cell,24.287004774809652
683,sample01129,monocyte,19.461650965716007
684,sample01129,nk_cell,15.779455413601754
685,sample01130,b_cell,12.59763235653925
686,sample01130,cd4_t_cell,26.53718028343967
687,sample01130,cd8_t_cell,33.563886849980236
688,sample01130,monocyte,17.379971016129335
689,sample01130,nk_cell,9.921329493911506
690,sample01170,b_cell,8.78099924221191
691,sample01170,cd4_t_cell,31.920525676559436
692,sample01170,cd8_t_cell,20.36477634870709
693,sample01170,monocyte,27.2025162716826
694,sample01170,nk_cell,11.731182460838966
695,sample01171,b_cell,9.923417219648595
696,sample01171,cd4_t_cell,29.269437836484286
697,sample01171,cd8_t_cell,23.882559158632777
698,sample01171,monocyte,23.249238345645008
699,sample01171,nk_cell,13.675347439589332
700,sample01172,b_cell,6.047141039364989
701,sample01172,cd4_t_cell,26.14570499484963
702,sample01172,cd8_t_cell,34.81953505281655
703,sample01172,monocyte,20.980186221243763
704,sample01172,nk_cell,12.007432691725072
705,sample01245,b_cell,9.055487948077456
706,sample01245,cd4_t_cell,29.233117701061083
707,sample01245,cd8_t_cell,21.774589551442173
708,sample01245,monocyte,23.760114434552403
709,sample01245,nk_cell,16.176690364866886
710,sample01246,b_cell,10.905572100976128
711,sample01246,cd4_t_cell,28.1404721864695
712,sample01246,cd8_t_cell,27.455585723546378
713,sample01246,monocyte,17.773226482276566
714,sample01246,nk_cell,15.72514350673143
715,sample01247,b_cell,7.197892793811119
716,sample01247,cd4_t_cell,39.961215791602285
717,sample01247,cd8_t_cell,25.536393898227747
718,sample01247,monocyte,19.455361864960437
719,sample01247,nk_cell,7.849135651398409
720,sample01248,b_cell,7.671597904989433
721,sample01248,cd4_t_cell,29.72709730772765
722,sample01248,cd8_t_cell,27.03206836350271
723,sample01248,monocyte,23.997059634292015
724,sample01248,nk_cell,11.572176789488193
725,sample01249,b_cell,7.166307800541497
726,sample01249,cd4_t_cell,42.04276547210438
727,sample01249,cd8_t_cell,14.962585541603598
728,sample01249,monocyte,18.557997740209352
729,sample01249,nk_cell,17.270343445541176
730,sample01250,b_cell,7.296956332757323
731,sample01250,cd4_t_cell,31.93041228916429
732,sample01250,cd8_t_cell,33.01281711492998
733,sample01250,monocyte,15.262862170958474
734,sample01250,nk_cell,12.496952092189934
735,sample01260,b_cell,13.225895807364319
736,sample01260,cd4_t_cell,32.64082625986823
737,sample01260,cd8_t_cell,26.283611325458537
738,sample01260,monocyte,17.534279100136523
739,sample01260,nk_cell,10.315387507172394
740,sample01261,b_cell,7.513516099708148
741,sample01261,cd4_t_cell,35.16291086550883
742,sample01261,cd8_t_cell,23.242907037940768
743,sample01261,monocyte,15.758097698674705
744,sample01261,nk_cell,18.322568298167553
745,sample01262,b_cell,14.72396378453628
746,sample01262,cd4_t_cell,36.657487475993534
747,sample01262,cd8_t_cell,19.196024834622147
748,sample01262,monocyte,19.185863368932335
749,sample01262,nk_cell,10.2366605359157
750,sample01266,b_cell,8.104723116459008
751,sample01266,cd4_t_cell,29.633821633005223
752,sample01266,cd8_t_cell,23.627642894915066
753,sample01266,monocyte,24.49043965525239
754,sample01266,nk_cell,14.143372700368312
755,sample01267,b_cell,11.666769249707638
756,sample01267,cd4_t_cell,33.547731888964115
757,sample01267,cd8_t_cell,23.853634517141625
758,sample01267,monocyte,21.475759627418395
759,sample01267,nk_cell,9.456104716768223
760,sample01268,b_cell,8.868521407522968
761,sample01268,cd4_t_cell,29.938030854567515
762,sample01268,cd8_t_cell,28.44188767550702
763,sample01268,monocyte,21.695701161379787
764,sample01268,nk_cell,11.055858901022708
765,sample01284,b_cell,9.720545910314733
766,sample01284,cd4_t_cell,35.40432643208616
767,sample01284,cd8_t_cell,21.330424287438493
768,sample01284,monocyte,14.42855816544425
769,sample01284,nk_cell,19.116145204716368
770,sample01285,b_cell,8.613488019314381
771,sample01285,cd4_t_cell,26.70149237786965
772,sample01285,cd8_t_cell,27.35207084788856
773,sample01285,monocyte,24.35663237509214
774,sample01285,nk_cell,12.976316379835271
775,sample01286,b_cell,9.001300154204335
776,sample01286,cd4_t_cell,35.30372206936171
777,sample01286,cd8_t_cell,29.150666706981525
778,sample01286,monocyte,11.701387839022768
779,sample01286,nk_cell,14.842923230429655
780,sample01311,b_cell,8.102735948215754
781,sample01311,cd4_t_cell,30.99770009678326
782,sample01311,cd8_t_cell,20.489952232779345
783,sample01311,monocyte,24.95030752099572
784,sample01311,nk_cell,15.45930420122592
785,sample01312,b_cell,9.366734563584957
786,sample01312,cd4_t_cell,36.59441218496337
787,sample01312,cd8_t_cell,19.69314646480001
788,sample01312,monocyte,21.416917479909607
789,sample01312,nk_cell,12.928789306742063
790,sample01313,b_cell,6.476517861290472
791,sample01313,cd4_t_cell,27.1045663585265
792,sample01313,cd8_t_cell,23.481209643703256
793,sample01313,monocyte,24.58865610628513
794,sample01313,nk_cell,18.34905003019464
795,sample01326,b_cell,11.363569357771118
796,sample01326,cd4_t_cell,28.302294727531816
797,sample01326,cd8_t_cell,29.17104810574419
798,sample01326,monocyte,18.828558793179695
799,sample01326,nk_cell,12.33452901577318
800,sample01327,b_cell,11.84830719230044
801,sample01327,cd4_t_cell,31.333327347979495
802,sample01327,cd8_t_cell,26.60100733505113
803,sample01327,monocyte,18.990330660872843
804,sample01327,nk_cell,11.227027463796091
805,sample01328,b_cell,10.249714840546375
806,sample01328,cd4_t_cell,29.472761380454557
807,sample01328,cd8_t_cell,21.621213977997947
808,sample01328,monocyte,24.690566642471317
809,sample01328,nk_cell,13.965743158529802
810,sample01329,b_cell,9.785034652883825
811,sample01329,cd4_t_cell,27.795991157908226
812,sample01329,cd8_t_cell,26.02116549021283
813,sample01329,monocyte,23.746569417895625
814,sample01329,nk_cell,12.651239281099494
815,sample01330,b_cell,11.449419639074812
816,sample01330,cd4_t_cell,31.077903922731508
817,sample01330,cd8_t_cell,23.01321697873422
818,sample01330,monocyte,19.951495382529867
819,sample01330,nk_cell,14.507964076929595
820,sample01331,b_cell,11.441550145503584
821,sample01331,cd4_t_cell,23.390081421169505
822,sample01331,cd8_t_cell,17.848777668495178
823,sample01331,monocyte,30.307331961104406
824,sample01331,nk_cell,17.012258803727324
825,sample01332,b_cell,15.873439571488312
826,sample01332,cd4_t_cell,34.54608547099805
827,sample01332,cd8_t_cell,25.643968715799588
828,sample01332,monocyte,11.456637215385847
829,sample01332,nk_cell,12.479869026328199
830,sample01333,b_cell,6.689748254210434
831,sample01333,cd4_t_cell,29.93662343759169
832,sample01333,cd8_t_cell,38.52082233045792
833,sample01333,monocyte,13.835260059073216
834,sample01333,nk_cell,11.017545918666745
835,sample01334,b_cell,6.972487090516653
836,sample01334,cd4_t_cell,25.84993124049434
837,sample01334,cd8_t_cell,30.55289928326184
838,sample01334,monocyte,23.910093531142138
839,sample01334,nk_cell,12.71458885458503
840,sample01359,b_cell,11.764919380449873
841,sample01359,cd4_t_cell,26.2782531372211
842,sample01359,cd8_t_cell,22.437368998902087
843,sample01359,monocyte,19.984756235879104
844,sample01359,nk_cell,19.53470224754784
845,sample01360,b_cell,8.99737844388386
846,sample01360,cd4_t_cell,33.60834940891329
847,sample01360,cd8_t_cell,27.540188949893654
848,sample01360,monocyte,13.977345798090715
849,sample01360,nk_cell,15.876737399218479
850,sample01361,b_cell,9.336770061411988
851,sample01361,cd4_t_cell,24.428106968161448
852,sample01361,cd8_t_cell,35.13761557462679
853,sample01361,monocyte,17.49216484578659
854,sample01361,nk_cell,13.60534255001318
855,sample01377,b_cell,6.182880440493453
856,sample01377,cd4_t_cell,25.984069940945297
857,sample01377,cd8_t_cell,26.683899712082045
858,sample01377,monocyte,19.33463631969401
859,sample01377,nk_cell,21.814513586785196
860,sample01378,b_cell,8.606960810112765
861,sample01378,cd4_t_cell,37.6762862684327
862,sample01378,cd8_t_cell,23.591902770874146
863,sample01378,monocyte,19.04330282740271
864,sample01378,nk_cell,11.081547323177684
865,sample01379,b_cell,11.392614158433219
866,sample01379,cd4_t_cell,34.63003685693933
867,sample01379,cd8_t_cell,20.64091842950207
868,sample01379,monocyte,17.55608552461775
869,sample01379,nk_cell,15.780345030507634
870,sample01419,b_cell,6.538849235844542
871,sample01419,cd4_t_cell,30.88694979279729
872,sample01419,cd8_t_cell,30.16606762852168
873,sample01419,monocyte,11.280584036736482
874,sample01419,nk_cell,21.127549306100008
875,sample01420,b_cell,8.838322627560295
876,sample01420,cd4_t_cell,26.20490445602553
877,sample01420,cd8_t_cell,30.13170120793439
878,sample01420,monocyte,27.232052680483175
879,sample01420,nk_cell,7.593019027996607
880,sample01421,b_cell,14.163899788711138
881,sample01421,cd4_t_cell,28.612392738562374
882,sample01421,cd8_t_cell,27.8631796817731
883,sample01421,monocyte,20.233064550903368
884,sample01421,nk_cell,9.12746324005002
885,sample01422,b_cell,9.566635946653108
886,sample01422,cd4_t_cell,26.603531742248492
887,sample01422,cd8_t_cell,19.89597567822375
888,sample01422,monocyte,24.73914471245008
889,sample01422,nk_cell,19.19471192042457
890,sample01423,b_cell,15.90548248623008
891,sample01423,cd4_t_cell,26.104043750122507
892,sample01423,cd8_t_cell,15.500715447791913
893,sample01423,monocyte,21.540858929376483
894,sample01423,nk_cell,20.948899386479017
895,sample01424,b_cell,7.518244501484725
896,sample01424,cd4_t_cell,28.397000352307614
897,sample01424,cd8_t_cell,21.473652423373093
898,sample01424,monocyte,29.30595399869143
899,sample01424,nk_cell,13.305148724143137
900,sample01440,b_cell,11.754690048939642
901,sample01440,cd4_t_cell,36.42230831973899
902,sample01440,cd8_t_cell,15.755505709624796
903,sample01440,monocyte,22.76916802610114
904,sample01440,nk_cell,13.298327895595433
905,sample01441,b_cell,5.9555613474946245
906,sample01441,cd4_t_cell,27.70760223031025
907,sample01441,cd8_t_cell,23.470385091548838
908,sample01441,monocyte,18.526654813877073
909,sample01441,nk_cell,24.339796516769216
910,sample01442,b_cell,14.863869815731826
911,sample01442,cd4_t_cell,32.99891390387129
912,sample01442,cd8_t_cell,19.768790383447158
913,sample01442,monocyte,21.816725880382158
914,sample01442,nk_cell,10.551700016567569
915,sample01458,b_cell,14.281727482034466
916,sample01458,cd4_t_cell,33.06256291674557
917,sample01458,cd8_t_cell,19.568229161475514
918,sample01458,monocyte,20.993511477011094
919,sample01458,nk_cell,12.093968962733353
920,sample01459,b_cell,10.090388448841404
921,sample01459,cd4_t_cell,31.527322202651536
922,sample01459,cd8_t_cell,19.383417885732968
923,sample01459,monocyte,21.77444021389472
924,sample01459,nk_cell,17.224431248879373
925,sample01460,b_cell,12.501258270267302
926,sample01460,cd4_t_cell,36.38277039084162
927,sample01460,cd8_t_cell,19.793735186727307
928,sample01460,monocyte,16.421570870356984
929,sample01460,nk_cell,14.900665281806784
930,sample01491,b_cell,11.446197964323783
931,sample01491,cd4_t_cell,39.683423105585376
932,sample01491,cd8_t_cell,17.92866643398202
933,sample01491,monocyte,20.310539671159997
934,sample01491,nk_cell,10.631172824948825
935,sample01492,b_cell,7.208489573927915
936,sample01492,cd4_t_cell,41.45784425158542
937,sample01492,cd8_t_cell,18.296349015817036
938,sample01492,monocyte,20.326325964796737
939,sample01492,nk_cell,12.71099119387289
940,sample01493,b_cell,8.439601649271507
941,sample01493,cd4_t_cell,27.96586658503219
942,sample01493,cd8_t_cell,24.20047641369546
943,sample01493,monocyte,23.915393519625756
944,sample01493,nk_cell,15.478661832375085
945,sample01497,b_cell,14.159828278574876
946,sample01497,cd4_t_cell,25.670915197140715
947,sample01497,cd8_t_cell,27.718836977620754
948,sample01497,monocyte,18.189941150492466
949,sample01497,nk_cell,14.260478396171187
950,sample01498,b_cell,8.533290958207532
951,sample01498,cd4_t_cell,31.471008870734057
952,sample01498,cd8_t_cell,30.844729437937577
953,sample01498,monocyte,17.071255643525486
954,sample01498,nk_cell,12.079715089595348
955,sample01499,b_cell,10.461867273208561
956,sample01499,cd4_t_cell,34.13562878067432
957,sample01499,cd8_t_cell,21.638447435759176
958,sample01499,monocyte,20.620790399905882
959,sample01499,nk_cell,13.143266110452064
960,sample01533,b_cell,17.691491755327696
961,sample01533,cd4_t_cell,22.479723141868362
962,sample01533,cd8_t_cell,25.656520201857862
963,sample01533,monocyte,22.924367587027096
964,sample01533,nk_cell,11.247897313918978
965,sample01534,b_cell,9.86093215444084
966,sample01534,cd4_t_cell,24.73186119873817
967,sample01534,cd8_t_cell,22.0375883058604
968,sample01534,monocyte,19.071400008886123
969,sample01534,nk_cell,24.298218332074466
970,sample01535,b_cell,8.136311914649447
971,sample01535,cd4_t_cell,35.73033270766268
972,sample01535,cd8_t_cell,21.593417815080283
973,sample01535,monocyte,19.158165001993716
974,sample01535,nk_cell,15.38177256061387
975,sample01536,b_cell,6.520490684340843
976,sample01536,cd4_t_cell,29.510727835886236
977,sample01536,cd8_t_cell,30.158446229017407
978,sample01536,monocyte,22.90550654779277
979,sample01536,nk_cell,10.904828702962746
980,sample01537,b_cell,9.791785725838626
981,sample01537,cd4_t_cell,33.126664582007955
982,sample01537,cd8_t_cell,23.23567785553315
983,sample01537,monocyte,20.083889541842336
984,sample01537,nk_cell,13.76198229477793
985,sample01538,b_cell,14.680244918785611
986,sample01538,cd4_t_cell,27.48533038523684
987,sample01538,cd8_t_cell,23.102517220852114
988,sample01538,monocyte,20.919083255378858
989,sample01538,nk_cell,13.812824219746577
990,sample01545,b_cell,3.1520697678965997
991,sample01545,cd4_t_cell,26.97151013863632
992,sample01545,cd8_t_cell,20.076846365929487
993,sample01545,monocyte,28.074343481746546
994,sample01545,nk_cell,21.72523024579105
995,sample01546,b_cell,10.393313474954926
996,sample01546,cd4_t_cell,29.426001410990043
997,sample01546,cd8_t_cell,31.73845731755115
998,sample01546,monocyte,17.37869405032531
999,sample01546,nk_cell,11.06353374617857
1000,sample01547,b_cell,9.432277716506485
1001,sample01547,cd4_t_cell,28.159235334278662
1002,sample01547,cd8_t_cell,23.069166535371043
1003,sample01547,monocyte,18.529488997426604
1004,sample01547,nk_cell,20.809831416417204
1005,sample01602,b_cell,9.974081414849824
1006,sample01602,cd4_t_cell,27.861970828886516
1007,sample01602,cd8_t_cell,25.95212684860497
1008,sample01602,monocyte,27.268384408192304
1009,sample01602,nk_cell,8.943436499466381
1010,sample01603,b_cell,8.98861821086262
1011,sample01603,cd4_t_cell,34.06050319488818
1012,sample01603,cd8_t_cell,27.94628594249201
1013,sample01603,monocyte,14.805311501597444
1014,sample01603,nk_cell,14.199281150159745
1015,sample01604,b_cell,8.726993303816458
1016,sample01604,cd4_t_cell,36.47224559991218
1017,sample01604,cd8_t_cell,27.886128288631124
1018,sample01604,monocyte,17.27468988986059
1019,sample01604,nk_cell,9.639942917779647
1020,sample01620,b_cell,6.018629588292357
1021,sample01620,cd4_t_cell,28.17803460972786
1022,sample01620,cd8_t_cell,26.293170889442887
1023,sample01620,monocyte,22.7101565678165
1024,sample01620,nk_cell,16.8000083447204
1025,sample01621,b_cell,4.956605172488988
1026,sample01621,cd4_t_cell,34.90121679968599
1027,sample01621,cd8_t_cell,29.778882637707706
1028,sample01621,monocyte,15.66684111823455
1029,sample01621,nk_cell,14.696454271882768
1030,sample01622,b_cell,9.538139732217738
