,sample,total_count,population,count,percentage
502,sample00100,106648,cd8_t_cell,24732,23.19030830395319
503,sample00100,106648,monocyte,17589,16.49257370039757
504,sample00100,106648,nk_cell,19335,18.12973520366064
505,sample00101,100154,b_cell,18583,18.554426183677137
506,sample00101,100154,cd4_t_cell,23455,23.418934840345866
507,sample00101,100154,cd8_t_cell,28514,28.470155959821874
508,sample00101,100154,monocyte,17677,17.6498192783114
509,sample00101,100154,nk_cell,11925,11.90666373784372
510,sample00102,102212,b_cell,16339,15.985402888114898
511,sample00102,102212,cd4_t_cell,30765,30.099205572731186
512,sample00102,102212,cd8_t_cell,15936,15.591124329824288
513,sample00102,102212,monocyte,22541,22.05318357922749
514,sample00102,102212,nk_cell,16631,16.27108363010214
515,sample00103,109022,b_cell,8845,8.113041404487168
516,sample00103,109022,cd4_t_cell,40757,37.38419768487094
517,sample00103,109022,cd8_t_cell,29598,27.148648896552988
518,sample00103,109022,monocyte,20436,18.744840490910093
519,sample00103,109022,nk_cell,9386,8.609271523178808
520,sample00104,110049,b_cell,7005,6.365346345718725
521,sample00104,110049,cd4_t_cell,37678,34.237476033403304
522,sample00104,110049,cd8_t_cell,22323,20.284600496142627
523,sample00104,110049,monocyte,20200,18.355459840616454
524,sample00104,110049,nk_cell,22843,20.75711728411889
525,sample00105,97807,b_cell,10654,10.892880877646794
526,sample00105,97807,cd4_t_cell,27062,27.668776263457627
527,sample00105,97807,cd8_t_cell,20879,21.347142842536833
528,sample00105,97807,monocyte,24268,24.812130011144397
529,sample00105,97807,nk_cell,14944,15.27907000521435
530,sample00106,93933,b_cell,10373,11.042977441367784
531,sample00106,93933,cd4_t_cell,31487,33.520700925127485
532,sample00106,93933,cd8_t_cell,17211,18.322634218006453
533,sample00106,93933,monocyte,19680,20.951103446073265
534,sample00106,93933,nk_cell,15182,16.162583969425015
535,sample00107,102371,b_cell,17623,17.214836232917527
536,sample00107,102371,cd4_t_cell,41127,40.17446347110021
537,sample00107,102371,cd8_t_cell,22928,22.39696789129734
538,sample00107,102371,monocyte,10158,9.922732023717655
539,sample00107,102371,nk_cell,10535,10.291000380967267
540,sample00108,97245,b_cell,4983,5.124170908530002
541,sample00108,97245,cd4_t_cell,26215,26.957684199701784
542,sample00108,97245,cd8_t_cell,27559,28.339760398992237
543,sample00108,97245,monocyte,21483,22.09162424803332
544,sample00108,97245,nk_cell,17005,17.486760244742662
545,sample00109,104944,b_cell,13509,12.87257966153377
546,sample00109,104944,cd4_t_cell,37336,35.57706967525537
547,sample00109,104944,cd8_t_cell,20448,19.48467754230828
548,sample00109,104944,monocyte,14045,13.383328251257813
549,sample00109,104944,nk_cell,19606,18.682344869644762
550,sample00110,97311,b_cell,11477,11.794144546865205
551,sample00110,97311,cd4_t_cell,34048,34.98885018137723
552,sample00110,97311,cd8_t_cell,23447,24.09491218875564
553,sample00110,97311,monocyte,14957,15.3703075705727
554,sample00110,97311,nk_cell,13382,13.751785512429223
555,sample00111,102821,b_cell,15992,15.553243014559282
556,sample00111,102821,cd4_t_cell,35615,34.63786580562336
557,sample00111,102821,cd8_t_cell,23376,22.73465537195709
558,sample00111,102821,monocyte,12438,12.096750663774909
559,sample00111,102821,nk_cell,15400,14.977485144085351
560,sample00112,99754,b_cell,8100,8.11997513884155
561,sample00112,99754,cd4_t_cell,32544,32.62425566894561
562,sample00112,99754,cd8_t_cell,25296,25.358381618782204
563,sample00112,99754,monocyte,21547,21.60013633538505
564,sample00112,99754,nk_cell,12267,12.297251238045591
565,sample00113,108308,b_cell,8777,8.103741182553458
566,sample00113,108308,cd4_t_cell,33746,31.157439893636667
567,sample00113,108308,cd8_t_cell,28919,26.700705395723308
568,sample00113,108308,monocyte,26475,24.44417771540422
569,sample00113,108308,nk_cell,10391,9.59393581268235
570,sample00114,106352,b_cell,13741,12.920302392056566
571,sample00114,106352,cd4_t_cell,31383,29.50861290807883
572,sample00114,106352,cd8_t_cell,28857,27.13348126974575
573,sample00114,106352,monocyte,14283,13.429930795847751
574,sample00114,106352,nk_cell,18088,17.0076726342711
575,sample00115,92639,b_cell,5722,6.176664255874956
576,sample00115,92639,cd4_t_cell,29410,31.746888459504095
577,sample00115,92639,cd8_t_cell,23044,24.875052623625038
578,sample00115,92639,monocyte,19301,20.834637679594987
579,sample00115,92639,nk_cell,15162,16.366756981400922
580,sample00116,99836,b_cell,6304,6.314355543090668
581,sample00116,99836,cd4_t_cell,39506,39.57089626988261
582,sample00116,99836,cd8_t_cell,18835,18.865940141832606
583,sample00116,99836,monocyte,15765,15.790897071196763
584,sample00116,99836,nk_cell,19426,19.457910973997354
585,sample00117,93271,b_cell,8561,9.178630013616237
586,sample00117,93271,cd4_t_cell,23471,25.16430616161508
587,sample00117,93271,cd8_t_cell,28864,30.946382048010637
588,sample00117,93271,monocyte,18522,19.85826248244363
589,sample00117,93271,nk_cell,13853,14.852419294314418
590,sample00118,96176,b_cell,8314,8.644568291465646
591,sample00118,96176,cd4_t_cell,26165,27.20533189153219
592,sample00118,96176,cd8_t_cell,28113,29.23078522708368
593,sample00118,96176,monocyte,16145,16.7869322908002
594,sample00118,96176,nk_cell,17439,18.132382299118284
595,sample00119,109329,b_cell,10519,9.621417922051789
596,sample00119,109329,cd4_t_cell,29357,26.851978889407203
597,sample00119,109329,cd8_t_cell,24245,22.176183812163288
598,sample00119,109329,monocyte,29544,27.023022253930797
599,sample00119,109329,nk_cell,15664,14.327397122446927
600,sample00120,99469,b_cell,5301,5.329298575435563
601,sample00120,99469,cd4_t_cell,28293,28.444037840935366
602,sample00120,99469,cd8_t_cell,25850,25.98799626014135
603,sample00120,99469,monocyte,21026,21.138244076043794
604,sample00120,99469,nk_cell,18999,19.100423247443928
605,sample00121,100448,b_cell,6109,6.081753743230328
606,sample00121,100448,cd4_t_cell,28027,27.901999044281617
607,sample00121,100448,cd8_t_cell,23796,23.68986938515451
608,sample00121,100448,monocyte,23633,23.52759636827015
609,sample00121,100448,nk_cell,18883,18.798781459063395
610,sample00122,102361,b_cell,9758,9.532927579839978
611,sample00122,102361,cd4_t_cell,31029,30.313302918103574
612,sample00122,102361,cd8_t_cell,28775,28.11129238674886
613,sample00122,102361,monocyte,21255,20.764744385068532
614,sample00122,102361,nk_cell,11544,11.277732730239055
615,sample00123,101404,b_cell,8588,8.469093921344326
616,sample00123,101404,cd4_t_cell,29889,29.47516863240109
617,sample00123,101404,cd8_t_cell,26624,26.255374541438208
618,sample00123,101404,monocyte,19142,18.8769673780127
619,sample00123,101404,nk_cell,17161,16.923395526803677
620,sample00124,91040,b_cell,7220,7.930579964850615
621,sample00124,91040,cd4_t_cell,28332,31.120386643233743
622,sample00124,91040,cd8_t_cell,23608,25.93145869947276
623,sample00124,91040,monocyte,19553,21.477372583479788
624,sample00124,91040,nk_cell,12327,13.540202108963094
625,sample00125,108174,b_cell,18039,16.67591103222586
626,sample00125,108174,cd4_t_cell,27052,25.007857710725315
627,sample00125,108174,cd8_t_cell,34464,31.859781463198182
628,sample00125,108174,monocyte,15254,14.101355223990977
629,sample00125,108174,nk_cell,13365,12.35509456985967
630,sample00126,93769,b_cell,8794,9.37836598449381
631,sample00126,93769,cd4_t_cell,29419,31.373908221267158
632,sample00126,93769,cd8_t_cell,21622,23.058793417867314
633,sample00126,93769,monocyte,21082,22.48291013021361
634,sample00126,93769,nk_cell,12852,13.706022246158112
635,sample00127,105638,b_cell,12536,11.866941820178345
636,sample00127,105638,cd4_t_cell,24468,23.16211969177758
637,sample00127,105638,cd8_t_cell,25347,23.994206630189893
638,sample00127,105638,monocyte,23448,22.196558056759876
639,sample00127,105638,nk_cell,19839,18.780173801094303
640,sample00128,102875,b_cell,10257,9.970352369380317
641,sample00128,102875,cd4_t_cell,24291,23.612150668286755
642,sample00128,102875,cd8_t_cell,31155,30.284325637910086
643,sample00128,102875,monocyte,20747,20.16719319562576
644,sample00128,102875,nk_cell,16425,15.965978128797083
645,sample00129,97799,b_cell,8578,8.77105082874058
646,sample00129,97799,cd4_t_cell,33812,34.57295064366711
647,sample00129,97799,cd8_t_cell,24695,25.2507694352703
648,sample00129,97799,monocyte,18492,18.908168795181954
649,sample00129,97799,nk_cell,12222,12.497060297140052
650,sample00130,110509,b_cell,9491,8.588440760481047
651,sample00130,110509,cd4_t_cell,29379,26.585165009184774
652,sample00130,110509,cd8_t_cell,20874,18.888959270285678
653,sample00130,110509,monocyte,20808,18.829235627867412
654,sample00130,110509,nk_cell,29957,27.10819933218109
655,sample00131,94983,b_cell,13475,14.186749207752966
656,sample00131,94983,cd4_t_cell,33782,35.56636450733289
657,sample00131,94983,cd8_t_cell,19647,20.684754113894066
658,sample00131,94983,monocyte,15810,16.645083857111274
659,sample00131,94983,nk_cell,12269,12.917048313908804
660,sample00132,104383,b_cell,12071,11.56414358659935
661,sample00132,104383,cd4_t_cell,37366,35.797016755601966
662,sample00132,104383,cd8_t_cell,22953,21.98921280285104
663,sample00132,104383,monocyte,21155,20.26671009647165
664,sample00132,104383,nk_cell,10838,10.382916758475996
665,sample00133,103248,b_cell,8998,8.714938788160545
666,sample00133,103248,cd4_t_cell,39154,37.922284208895086
667,sample00133,103248,cd8_t_cell,30577,29.615101503176817
668,sample00133,103248,monocyte,16209,15.699093444909344
669,sample00133,103248,nk_cell,8310,8.048582054858205
670,sample00134,94929,b_cell,5345,5.6305238652045215
671,sample00134,94929,cd4_t_cell,21093,22.219764244856684
672,sample00134,94929,cd8_t_cell,19854,20.91457826375502
673,sample00134,94929,monocyte,29206,30.766151544838774
674,sample00134,94929,nk_cell,19431,20.468982081345004
675,sample00135,111728,b_cell,6364,5.6959759415723905
676,sample00135,111728,cd4_t_cell,33379,29.875232708005154
677,sample00135,111728,cd8_t_cell,30479,27.279643419733638
678,sample00135,111728,monocyte,20034,17.931046828010885
679,sample00135,111728,nk_cell,21472,19.21810110267793
680,sample00136,105539,b_cell,9477,8.979618908649883
681,sample00136,105539,cd4_t_cell,36775,34.84493883777561
682,sample00136,105539,cd8_t_cell,24510,23.22364244497295
683,sample00136,105539,monocyte,19474,18.45194667374146
684,sample00136,105539,nk_cell,15303,14.4998531348601
685,sample00137,103610,b_cell,13112,12.65514911688061
686,sample00137,103610,cd4_t_cell,34563,33.35874915548692
687,sample00137,103610,cd8_t_cell,27662,26.69819515490783
688,sample00137,103610,monocyte,18754,18.100569443103947
689,sample00137,103610,nk_cell,9519,9.187337129620692
690,sample00138,93142,b_cell,10705,11.493203925189496
691,sample00138,93142,cd4_t_cell,26058,27.976637821820447
692,sample00138,93142,cd8_t_cell,24949,26.78598269309227
693,sample00138,93142,monocyte,16855,18.09602542354684
694,sample00138,93142,nk_cell,14575,15.648150136350948
695,sample00139,98502,b_cell,8256,8.381555704452701
696,sample00139,98502,cd4_t_cell,32718,33.21556922702077
697,sample00139,98502,cd8_t_cell,27913,28.337495685366793
698,sample00139,98502,monocyte,15630,15.867698117804714
699,sample00139,98502,nk_cell,13985,14.197681265355017
700,sample00140,94698,b_cell,10349,10.928425098734925
701,sample00140,94698,cd4_t_cell,23476,24.790386280597268
702,sample00140,94698,cd8_t_cell,26253,27.722866375213837
703,sample00140,94698,monocyte,17628,18.614965469175694
704,sample00140,94698,nk_cell,16992,17.943356776278275
705,sample00141,103696,b_cell,4896,4.721493596667181
706,sample00141,103696,cd4_t_cell,35662,34.390911896312296
707,sample00141,103696,cd8_t_cell,28642,27.621123283443914
708,sample00141,103696,monocyte,21325,20.564920536954173
709,sample00141,103696,nk_cell,13171,12.701550686622435
710,sample00142,98991,b_cell,10372,10.477720196785567
711,sample00142,98991,cd4_t_cell,32331,32.66054489802103
712,sample00142,98991,cd8_t_cell,26865,27.138830802800253
713,sample00142,98991,monocyte,17299,17.475326039740988
714,sample00142,98991,nk_cell,12124,12.24757806265216
715,sample00143,95184,b_cell,7954,8.356446461590183
716,sample00143,95184,cd4_t_cell,24873,26.1314926878467
717,sample00143,95184,cd8_t_cell,32400,34.039334341906205
718,sample00143,95184,monocyte,10588,11.123718271978484
719,sample00143,95184,nk_cell,19369,20.349008236678433
720,sample00144,98439,b_cell,7857,7.981592661445159
721,sample00144,98439,cd4_t_cell,27371,27.80503662166418
722,sample00144,98439,cd8_t_cell,37150,37.73910746756875
723,sample00144,98439,monocyte,17879,18.16251688863154
724,sample00144,98439,nk_cell,8182,8.311746360690377
725,sample00145,96711,b_cell,9816,10.149827837577938
726,sample00145,96711,cd4_t_cell,24589,25.425236012449464
727,sample00145,96711,cd8_t_cell,27212,28.13744041525783
728,sample00145,96711,monocyte,16550,17.11284135206957
729,sample00145,96711,nk_cell,18544,19.1746543826452
730,sample00146,108534,b_cell,1835,1.690714430501041
731,sample00146,108534,cd4_t_cell,40424,37.24547146516299
732,sample00146,108534,cd8_t_cell,32579,30.017321760922844
733,sample00146,108534,monocyte,23790,21.919398529493062
734,sample00146,108534,nk_cell,9906,9.127093813920062
735,sample00147,107835,b_cell,9384,8.70218389205731
736,sample00147,107835,cd4_t_cell,35855,33.24987249037882
737,sample00147,107835,cd8_t_cell,27312,25.327583808596465
738,sample00147,107835,monocyte,22359,20.734455417999722
739,sample00147,107835,nk_cell,12925,11.985904390967683
740,sample00148,95497,b_cell,12464,13.051718902164465
741,sample00148,95497,cd4_t_cell,27844,29.156936867126717
742,sample00148,95497,cd8_t_cell,24484,25.638501733038733
743,sample00148,95497,monocyte,14080,14.74391865713059
744,sample00148,95497,nk_cell,16625,17.408923840539494
745,sample00149,106825,b_cell,7999,7.487947577814182
746,sample00149,106825,cd4_t_cell,31822,29.78890709103674
747,sample00149,106825,cd8_t_cell,30839,28.868710507839925
748,sample00149,106825,monocyte,18064,16.909899368125437
749,sample00149,106825,nk_cell,18101,16.94453545518371
750,sample00150,90252,b_cell,6574,7.284049106944998
751,sample00150,90252,cd4_t_cell,30706,34.02251473651553
752,sample00150,90252,cd8_t_cell,23193,25.698045472676505
753,sample00150,90252,monocyte,20545,22.764038470061607
754,sample00150,90252,nk_cell,9234,10.231352213801356
755,sample00151,94188,b_cell,10045,10.664840531702552
756,sample00151,94188,cd4_t_cell,19743,20.961268951458784
757,sample00151,94188,cd8_t_cell,25079,26.62653416571113
758,sample00151,94188,monocyte,17373,18.44502484392916
759,sample00151,94188,nk_cell,21948,23.30233150719837
760,sample00152,101748,b_cell,10029,9.85670480009435
761,sample00152,101748,cd4_t_cell,34480,33.887643983174115
762,sample00152,101748,cd8_t_cell,23103,22.70609741714825
763,sample00152,101748,monocyte,17901,17.59346621063805
764,sample00152,101748,nk_cell,16235,15.956087588945238
765,sample00153,105449,b_cell,12772,12.112016235336514
766,sample00153,105449,cd4_t_cell,30009,28.45830685924001
767,sample00153,105449,cd8_t_cell,27496,26.07516429743288
768,sample00153,105449,monocyte,16853,15.982133543229429
769,sample00153,105449,nk_cell,18319,17.372379064761166
770,sample00154,98244,b_cell,4851,4.937706119457677
771,sample00154,98244,cd4_t_cell,29002,29.520377834778714
772,sample00154,98244,cd8_t_cell,29394,29.919384389886407
773,sample00154,98244,monocyte,14743,15.006514392736452
774,sample00154,98244,nk_cell,20254,20.61601726314075
775,sample00155,98358,b_cell,9098,9.249883080176499
776,sample00155,98358,cd4_t_cell,29519,30.01179365176193
777,sample00155,98358,cd8_t_cell,31146,31.66595498078448
778,sample00155,98358,monocyte,13591,13.817889749689908
779,sample00155,98358,nk_cell,15004,15.25447853758718
780,sample00156,95669,b_cell,12105,12.653001494737062
781,sample00156,95669,cd4_t_cell,25294,26.43907639883348
782,sample00156,95669,cd8_t_cell,22220,23.225914350521066
783,sample00156,95669,monocyte,21973,22.967732494329407
784,sample00156,95669,nk_cell,14077,14.714275261578987
785,sample00157,107396,b_cell,12798,11.916644940221238
786,sample00157,107396,cd4_t_cell,25824,24.045588290066668
787,sample00157,107396,cd8_t_cell,29712,27.665834854184514
788,sample00157,107396,monocyte,23759,22.12279786956684
789,sample00157,107396,nk_cell,15303,14.249134045960744
790,sample00158,99524,b_cell,9304,9.348498854547646
791,sample00158,99524,cd4_t_cell,30837,30.984486154093485
792,sample00158,99524,cd8_t_cell,28693,28.830231903862384
793,sample00158,99524,monocyte,14471,14.54021140629396
794,sample00158,99524,nk_cell,16219,16.296571681202526
795,sample00159,108497,b_cell,10899,10.045439044397542
796,sample00159,108497,cd4_t_cell,37159,34.24887324073477
797,sample00159,108497,cd8_t_cell,30942,28.518760887397807
798,sample00159,108497,monocyte,17569,16.193074462888376
799,sample00159,108497,nk_cell,11928,10.993852364581508
800,sample00160,108795,b_cell,4919,4.521347488395606
801,sample00160,108795,cd4_t_cell,37824,34.76630359851096
802,sample00160,108795,cd8_t_cell,30893,28.39560641573602
